Date Time,Temperature,Humidity,Pressure,Light
"05/15/2022, 12:44:19",24.0,61.0,102.0,On
"05/15/2022, 12:44:23",24.0,61.0,102.0,On
"05/15/2022, 12:44:27",24.0,61.0,102.0,On
"05/15/2022, 12:44:31",24.0,61.0,102.0,On
"05/15/2022, 12:44:35",24.0,61.0,102.0,On
"05/15/2022, 12:44:39",24.0,61.0,102.0,On
"05/15/2022, 12:44:43",E,r,102.0,On
"05/15/2022, 12:44:47",24.0,61.0,102.0,On
"05/15/2022, 12:44:51",24.0,62.0,102.0,On
"05/15/2022, 12:44:55",24.0,62.0,102.0,On
"05/15/2022, 12:44:59",24.0,62.0,102.0,On
"05/15/2022, 12:45:03",24.0,62.0,102.0,On
"05/15/2022, 12:45:07",24.0,62.0,102.0,On
"05/15/2022, 12:45:11",24.0,62.0,102.0,On
"05/15/2022, 12:45:15",25.0,62.0,102.0,On
"05/15/2022, 12:45:19",24.0,62.0,102.0,On
"05/15/2022, 12:45:23",E,r,102.0,On
"05/15/2022, 12:45:27",24.0,62.0,102.0,On
"05/15/2022, 12:45:31",E,r,102.0,On
"05/15/2022, 12:45:35",24.0,62.0,102.0,On
"05/15/2022, 12:45:39",24.0,61.0,102.0,On
"05/15/2022, 12:45:43",24.0,61.0,102.0,On
"05/15/2022, 12:45:47",24.0,61.0,102.0,On
"05/15/2022, 12:45:51",24.0,61.0,102.0,On
"05/15/2022, 12:45:55",24.0,61.0,102.0,On
"05/15/2022, 12:45:59",E,r,102.0,On
"05/15/2022, 12:46:03",E,r,102.0,On
"05/15/2022, 12:46:07",E,r,102.0,On
"05/15/2022, 12:46:11",24.0,61.0,102.0,On
"05/15/2022, 12:46:15",24.0,61.0,102.0,On
"05/15/2022, 12:46:19",E,r,102.0,On
"05/15/2022, 12:46:23",24.0,61.0,102.0,On
"05/15/2022, 12:46:27",24.0,61.0,102.0,On
"05/15/2022, 12:46:31",24.0,61.0,102.0,On
"05/15/2022, 12:46:35",24.0,61.0,102.0,On
"05/15/2022, 12:46:39",25.0,61.0,102.0,On
"05/15/2022, 12:46:43",24.0,61.0,102.0,On
"05/15/2022, 12:46:47",24.0,61.0,102.0,On
"05/15/2022, 12:46:51",24.0,61.0,102.0,On
"05/15/2022, 12:46:55",24.0,61.0,102.0,On
"05/15/2022, 12:46:59",24.0,61.0,102.0,On
"05/15/2022, 12:47:03",25.0,61.0,102.0,On
"05/15/2022, 12:47:07",24.0,61.0,102.0,On
"05/15/2022, 12:47:11",E,r,102.0,On
"05/15/2022, 12:47:15",24.0,61.0,102.0,On
"05/15/2022, 12:47:19",24.0,62.0,102.0,On
"05/15/2022, 12:47:23",24.0,61.0,102.0,On
"05/15/2022, 12:47:27",25.0,61.0,102.0,On
"05/15/2022, 12:47:31",25.0,61.0,102.0,On
"05/15/2022, 12:47:35",24.0,61.0,102.0,On
"05/15/2022, 12:47:39",24.0,61.0,102.0,On
"05/15/2022, 12:47:43",E,r,102.0,On
"05/15/2022, 12:47:47",24.0,61.0,102.0,On
"05/15/2022, 12:47:51",24.0,61.0,102.0,On
"05/15/2022, 12:47:55",24.0,61.0,102.0,On
"05/15/2022, 12:47:59",24.0,61.0,102.0,On
"05/15/2022, 12:48:03",24.0,61.0,102.0,On
"05/15/2022, 12:48:07",24.0,61.0,102.0,On
"05/15/2022, 12:48:11",24.0,60.0,102.0,On
"05/15/2022, 12:48:15",24.0,60.0,102.0,On
"05/15/2022, 12:48:19",24.0,61.0,102.0,On
"05/15/2022, 12:48:23",24.0,61.0,102.0,On
"05/15/2022, 12:48:27",E,r,102.0,On
"05/15/2022, 12:48:31",24.0,61.0,102.0,On
"05/15/2022, 12:48:35",24.0,61.0,102.0,On
"05/15/2022, 12:48:39",E,r,102.0,On
"05/15/2022, 12:48:43",E,r,102.0,On
"05/15/2022, 12:48:47",24.0,61.0,102.0,On
"05/15/2022, 12:48:51",24.0,61.0,102.0,On
"05/15/2022, 12:48:55",24.0,61.0,102.0,On
"05/15/2022, 12:48:59",24.0,61.0,102.0,On
"05/15/2022, 12:49:03",E,r,102.0,On
"05/15/2022, 12:49:07",24.0,61.0,102.0,On
"05/15/2022, 12:49:11",24.0,61.0,102.0,On
"05/15/2022, 12:49:15",24.0,61.0,102.0,On
"05/15/2022, 12:49:19",25.0,60.0,102.0,On
"05/15/2022, 12:49:23",E,r,102.0,On
"05/15/2022, 12:49:27",E,r,102.0,On
"05/15/2022, 12:49:31",24.0,60.0,102.0,On
"05/15/2022, 12:49:35",24.0,60.0,102.0,On
"05/15/2022, 12:49:39",24.0,60.0,102.0,On
"05/15/2022, 12:49:43",24.0,60.0,102.0,On
"05/15/2022, 12:49:47",24.0,60.0,102.0,On
"05/15/2022, 12:49:51",24.0,60.0,102.0,On
"05/15/2022, 12:49:55",24.0,60.0,102.0,On
"05/15/2022, 12:49:59",24.0,60.0,102.0,On
"05/15/2022, 12:50:03",25.0,60.0,102.0,On
"05/15/2022, 12:50:07",24.0,60.0,102.0,On
"05/15/2022, 12:50:11",E,r,102.0,On
"05/15/2022, 12:50:15",24.0,60.0,102.0,On
"05/15/2022, 12:50:19",24.0,60.0,102.0,On
"05/15/2022, 12:50:23",24.0,60.0,102.0,On
"05/15/2022, 12:50:27",24.0,60.0,102.0,On
"05/15/2022, 12:50:31",24.0,60.0,102.0,On
"05/15/2022, 12:50:35",24.0,60.0,102.0,On
"05/15/2022, 12:50:39",24.0,60.0,102.0,On
"05/15/2022, 12:50:43",25.0,60.0,102.0,On
"05/15/2022, 12:50:47",24.0,60.0,102.0,On
"05/15/2022, 12:50:51",25.0,60.0,102.0,On
"05/15/2022, 12:50:55",24.0,60.0,102.0,On
"05/15/2022, 12:50:59",24.0,60.0,102.0,On
"05/15/2022, 12:51:03",25.0,60.0,102.0,On
"05/15/2022, 12:51:07",24.0,60.0,102.0,On
"05/15/2022, 12:51:11",E,r,102.0,On
"05/15/2022, 12:51:15",24.0,60.0,102.0,On
"05/15/2022, 12:51:19",24.0,60.0,102.0,On
"05/15/2022, 12:51:23",24.0,60.0,102.0,On
"05/15/2022, 12:51:27",24.0,60.0,102.0,On
"05/15/2022, 12:51:31",25.0,60.0,102.0,On
"05/15/2022, 12:51:35",24.0,60.0,102.0,On
"05/15/2022, 12:51:39",E,r,102.0,On
"05/15/2022, 12:51:43",E,r,102.0,On
"05/15/2022, 12:51:47",E,r,102.0,On
"05/15/2022, 12:51:51",E,r,102.0,On
"05/15/2022, 12:51:55",E,r,102.0,On
"05/15/2022, 12:51:59",E,r,102.0,On
"05/15/2022, 12:52:03",E,r,102.0,On
"05/15/2022, 12:52:07",E,r,102.0,On
"05/15/2022, 12:52:11",24.0,60.0,102.0,On
"05/15/2022, 12:52:15",25.0,60.0,102.0,On
"05/15/2022, 12:52:19",25.0,60.0,102.0,On
"05/15/2022, 12:52:23",25.0,60.0,102.0,On
"05/15/2022, 12:52:27",24.0,60.0,102.0,On
"05/15/2022, 12:52:31",25.0,60.0,102.0,On
"05/15/2022, 12:52:35",25.0,60.0,102.0,On
"05/15/2022, 12:52:39",24.0,60.0,102.0,On
"05/15/2022, 12:52:43",24.0,60.0,102.0,On
"05/15/2022, 12:52:47",24.0,60.0,102.0,On
"05/15/2022, 12:52:51",24.0,60.0,102.0,On
"05/15/2022, 12:52:55",24.0,60.0,102.0,On
"05/15/2022, 12:52:59",24.0,60.0,102.0,On
"05/15/2022, 12:53:03",E,r,102.0,On
"05/15/2022, 12:53:07",24.0,60.0,102.0,On
"05/15/2022, 12:53:11",25.0,60.0,102.0,On
"05/15/2022, 12:53:15",25.0,60.0,102.0,On
"05/15/2022, 12:53:19",E,r,102.0,On
"05/15/2022, 12:53:23",E,r,102.0,On
"05/15/2022, 12:53:27",25.0,60.0,102.0,On
"05/15/2022, 12:53:31",24.0,60.0,102.0,On
"05/15/2022, 12:53:35",25.0,60.0,102.0,On
"05/15/2022, 12:53:39",24.0,60.0,102.0,On
"05/15/2022, 12:53:43",24.0,60.0,102.0,On
"05/15/2022, 12:53:47",24.0,60.0,102.0,On
"05/15/2022, 12:53:51",24.0,60.0,102.0,On
"05/15/2022, 12:53:55",24.0,60.0,102.0,On
"05/15/2022, 12:53:59",24.0,60.0,102.0,On
"05/15/2022, 12:54:03",24.0,60.0,102.0,On
"05/15/2022, 12:54:07",25.0,60.0,102.0,On
"05/15/2022, 12:54:11",E,r,102.0,On
"05/15/2022, 12:54:15",25.0,59.0,102.0,On
"05/15/2022, 12:54:19",E,r,102.0,On
"05/15/2022, 12:54:23",24.0,60.0,102.0,On
"05/15/2022, 12:54:28",E,r,102.0,On
"05/15/2022, 12:54:32",E,r,102.0,On
"05/15/2022, 12:54:36",24.0,60.0,102.0,On
"05/15/2022, 12:54:40",24.0,60.0,102.0,On
"05/15/2022, 12:54:44",24.0,60.0,102.0,On
"05/15/2022, 12:54:48",24.0,60.0,102.0,On
"05/15/2022, 12:54:52",24.0,60.0,102.0,On
"05/15/2022, 12:54:56",24.0,59.0,102.0,On
"05/15/2022, 12:55:00",25.0,60.0,102.0,On
"05/15/2022, 12:55:04",E,r,102.0,On
"05/15/2022, 12:55:08",25.0,59.0,102.0,On
"05/15/2022, 12:55:12",25.0,60.0,102.0,On
"05/15/2022, 12:55:16",24.0,59.0,102.0,On
"05/15/2022, 12:55:20",25.0,59.0,102.0,On
"05/15/2022, 12:55:24",24.0,59.0,102.0,On
"05/15/2022, 12:55:28",E,r,102.0,On
"05/15/2022, 12:55:32",E,r,102.0,On
"05/15/2022, 12:55:36",25.0,59.0,102.0,On
"05/15/2022, 12:55:40",24.0,59.0,102.0,On
"05/15/2022, 12:55:44",E,r,102.0,On
"05/15/2022, 12:55:48",E,r,102.0,On
"05/15/2022, 12:55:52",E,r,102.0,On
"05/15/2022, 12:55:56",24.0,59.0,102.0,On
"05/15/2022, 12:56:00",25.0,59.0,102.0,On
"05/15/2022, 12:56:04",25.0,59.0,102.0,On
"05/15/2022, 12:56:08",24.0,59.0,102.0,On
"05/15/2022, 12:56:12",E,r,102.0,On
"05/15/2022, 12:56:16",24.0,59.0,102.0,On
"05/15/2022, 12:56:20",24.0,59.0,102.0,On
"05/15/2022, 12:56:24",24.0,59.0,102.0,On
"05/15/2022, 12:56:28",25.0,59.0,102.0,On
"05/15/2022, 12:56:32",24.0,59.0,102.0,On
"05/15/2022, 12:56:36",24.0,59.0,102.0,On
"05/15/2022, 12:56:40",24.0,59.0,102.0,On
"05/15/2022, 12:56:44",25.0,59.0,102.0,Off
"05/15/2022, 12:56:48",24.0,59.0,102.0,On
"05/15/2022, 12:56:52",25.0,59.0,102.0,Off
"05/15/2022, 12:56:56",24.0,59.0,102.0,On
"05/15/2022, 12:57:00",24.0,59.0,102.0,Off
"05/15/2022, 12:57:04",25.0,59.0,102.0,On
"05/15/2022, 12:57:08",24.0,59.0,102.0,On
"05/15/2022, 12:57:12",24.0,59.0,102.0,On
"05/15/2022, 12:57:16",25.0,59.0,102.0,On
"05/15/2022, 12:57:20",25.0,59.0,102.0,On
"05/15/2022, 12:57:24",25.0,59.0,102.0,On
"05/15/2022, 12:57:28",24.0,59.0,102.0,On
"05/15/2022, 12:57:32",E,r,102.0,On
"05/15/2022, 12:57:36",24.0,59.0,102.0,On
"05/15/2022, 12:57:40",25.0,59.0,102.0,On
"05/15/2022, 12:57:44",24.0,59.0,102.0,On
"05/15/2022, 12:57:48",25.0,59.0,102.0,On
"05/15/2022, 12:57:52",24.0,59.0,102.0,On
"05/15/2022, 12:57:56",24.0,59.0,102.0,On
"05/15/2022, 12:58:00",E,r,102.0,On
"05/15/2022, 12:58:04",24.0,59.0,102.0,On
"05/15/2022, 13:03:07",E,r,102.0,On
"05/15/2022, 13:03:56",24.0,52.0,102.0,On
"05/15/2022, 13:04:22",E,r,102.0,On
"05/15/2022, 13:11:37",24.0,52.0,102.0,On
"05/15/2022, 13:11:41",E,r,102.0,On
"05/15/2022, 13:11:45",24.0,59.0,102.0,On
"05/15/2022, 13:11:49",24.0,59.0,102.0,On
"05/15/2022, 13:11:53",24.0,60.0,102.0,On
"05/15/2022, 13:11:57",25.0,59.0,102.0,On
"05/15/2022, 13:12:01",E,r,102.0,On
"05/15/2022, 13:12:05",E,r,102.0,On
"05/15/2022, 13:12:09",24.0,60.0,102.0,On
"05/15/2022, 13:12:13",24.0,59.0,102.0,On
"05/15/2022, 13:12:17",E,r,102.0,On
"05/15/2022, 13:12:21",25.0,59.0,102.0,On
"05/15/2022, 13:12:25",24.0,59.0,102.0,On
"05/15/2022, 13:12:29",25.0,60.0,102.0,On
"05/15/2022, 13:12:33",25.0,59.0,102.0,On
"05/15/2022, 13:12:37",25.0,59.0,102.0,On
"05/15/2022, 13:12:41",24.0,59.0,102.0,On
"05/15/2022, 13:12:45",25.0,59.0,102.0,On
"05/15/2022, 13:12:49",24.0,59.0,102.0,On
"05/15/2022, 13:12:53",24.0,59.0,102.0,On
"05/15/2022, 13:12:57",24.0,59.0,102.0,On
"05/15/2022, 13:13:01",24.0,59.0,102.0,On
"05/15/2022, 13:13:05",25.0,59.0,102.0,On
"05/15/2022, 13:13:09",25.0,59.0,102.0,On
"05/15/2022, 13:13:13",25.0,59.0,102.0,On
"05/15/2022, 13:13:17",25.0,60.0,101.9,On
"05/15/2022, 13:13:21",25.0,59.0,102.0,On
"05/15/2022, 13:13:25",24.0,59.0,102.0,On
"05/15/2022, 13:13:29",24.0,59.0,102.0,On
"05/15/2022, 13:13:33",24.0,59.0,102.0,On
"05/15/2022, 13:13:37",24.0,59.0,102.0,On
"05/15/2022, 13:13:41",24.0,59.0,102.0,On
"05/15/2022, 13:13:45",25.0,59.0,102.0,On
"05/15/2022, 13:13:49",24.0,59.0,102.0,On
"05/15/2022, 13:13:53",25.0,59.0,102.0,On
"05/15/2022, 13:13:57",24.0,59.0,102.0,On
"05/15/2022, 13:14:01",24.0,59.0,102.0,On
"05/15/2022, 13:14:05",24.0,59.0,102.0,On
"05/15/2022, 13:14:09",24.0,59.0,102.0,On
"05/15/2022, 13:14:13",25.0,59.0,102.0,On
"05/15/2022, 13:14:17",24.0,59.0,102.0,On
"05/15/2022, 13:14:21",25.0,59.0,102.0,On
"05/15/2022, 13:14:25",24.0,59.0,102.0,On
"05/15/2022, 13:14:29",24.0,59.0,102.0,On
"05/15/2022, 13:14:33",24.0,59.0,102.0,On
"05/15/2022, 13:14:37",24.0,59.0,102.0,On
"05/15/2022, 13:14:41",24.0,59.0,102.0,On
"05/15/2022, 13:14:45",25.0,59.0,101.9,On
"05/15/2022, 13:14:49",24.0,59.0,102.0,On
"05/15/2022, 13:14:53",24.0,59.0,102.0,On
"05/15/2022, 13:14:57",25.0,59.0,102.0,On
"05/15/2022, 13:15:01",24.0,59.0,102.0,On
"05/15/2022, 13:15:05",E,r,102.0,On
"05/15/2022, 13:15:09",E,r,102.0,On
"05/15/2022, 13:15:13",E,r,102.0,On
"05/15/2022, 13:15:17",E,r,101.9,On
"05/15/2022, 13:15:21",25.0,59.0,102.0,On
"05/15/2022, 13:15:25",25.0,59.0,102.0,On
"05/15/2022, 13:15:29",24.0,59.0,101.9,On
"05/15/2022, 13:15:33",25.0,59.0,102.0,On
"05/15/2022, 13:15:37",25.0,59.0,102.0,On
"05/15/2022, 13:15:41",25.0,59.0,102.0,On
"05/15/2022, 13:15:45",25.0,59.0,102.0,On
"05/15/2022, 13:15:49",25.0,58.0,102.0,On
"05/15/2022, 13:52:42",E,r,101.9,On
"05/15/2022, 13:52:48",24.0,70.0,101.9,On
"05/15/2022, 13:52:52",24.0,61.0,101.9,On
"05/15/2022, 13:52:56",24.0,61.0,101.9,On
"05/15/2022, 13:53:00",24.0,61.0,101.9,On
"05/15/2022, 13:53:04",E,r,101.9,On
"05/15/2022, 13:53:08",24.0,61.0,101.9,On
"05/15/2022, 13:53:12",E,r,101.9,On
"05/15/2022, 13:53:16",24.0,61.0,102.0,On
"05/15/2022, 13:53:20",24.0,61.0,101.9,On
"05/15/2022, 13:53:24",24.0,61.0,101.9,On
"05/15/2022, 13:53:28",24.0,61.0,101.9,On
"05/15/2022, 13:53:32",24.0,60.0,101.9,On
"05/15/2022, 13:53:36",24.0,61.0,101.9,On
"05/15/2022, 13:53:40",24.0,61.0,102.0,On
"05/15/2022, 13:53:44",24.0,60.0,101.9,On
"05/15/2022, 13:53:48",24.0,60.0,101.9,On
"05/15/2022, 13:53:52",24.0,60.0,101.9,On
"05/15/2022, 13:53:56",24.0,61.0,102.0,On
"05/15/2022, 13:54:00",24.0,61.0,101.9,On
"05/15/2022, 13:54:04",24.0,61.0,102.0,On
"05/15/2022, 13:54:08",24.0,61.0,101.9,On
"05/15/2022, 13:54:12",24.0,61.0,102.0,On
"05/15/2022, 13:54:16",24.0,61.0,101.9,On
"05/15/2022, 13:54:20",24.0,61.0,101.9,On
"05/15/2022, 13:54:24",24.0,61.0,101.9,On
"05/15/2022, 13:54:28",24.0,61.0,101.9,On
"05/15/2022, 13:54:32",24.0,61.0,101.9,On
"05/15/2022, 13:54:36",24.0,61.0,102.0,On
"05/15/2022, 13:54:40",24.0,61.0,101.9,On
"05/15/2022, 13:54:44",24.0,61.0,101.9,On
"05/15/2022, 13:54:48",24.0,61.0,101.9,On
"05/15/2022, 13:54:52",24.0,61.0,102.0,On
"05/15/2022, 13:54:56",24.0,60.0,101.9,On
"05/15/2022, 13:55:00",24.0,61.0,101.9,On
"05/15/2022, 13:55:04",24.0,60.0,101.9,On
"05/15/2022, 13:55:08",24.0,60.0,101.9,On
"05/15/2022, 13:55:12",24.0,60.0,101.9,On
"05/15/2022, 13:55:16",24.0,60.0,101.9,On
"05/15/2022, 13:55:20",24.0,60.0,101.9,On
"05/15/2022, 13:55:24",24.0,60.0,101.9,On
"05/15/2022, 13:55:28",24.0,60.0,102.0,On
"05/15/2022, 13:55:32",24.0,60.0,101.9,On
"05/15/2022, 13:55:36",24.0,61.0,101.9,On
"05/15/2022, 13:55:40",24.0,61.0,101.9,On
"05/15/2022, 13:55:44",24.0,61.0,101.9,On
"05/15/2022, 13:55:48",24.0,61.0,101.9,On
"05/15/2022, 13:55:52",24.0,61.0,102.0,On
"05/15/2022, 13:55:56",24.0,61.0,102.0,On
"05/15/2022, 13:56:00",24.0,61.0,101.9,On
"05/15/2022, 13:56:04",24.0,61.0,101.9,On
"05/15/2022, 13:56:08",24.0,61.0,101.9,On
"05/15/2022, 13:56:12",24.0,61.0,101.9,On
"05/15/2022, 13:56:16",24.0,61.0,101.9,On
"05/15/2022, 13:56:20",24.0,61.0,101.9,On
"05/15/2022, 13:56:24",24.0,61.0,102.0,On
"05/15/2022, 13:56:28",24.0,61.0,101.9,On
"05/15/2022, 13:56:32",24.0,61.0,102.0,On
"05/15/2022, 13:56:36",24.0,61.0,102.0,On
"05/15/2022, 13:56:40",24.0,61.0,101.9,On
"05/15/2022, 13:56:44",24.0,61.0,102.0,On
"05/15/2022, 13:56:48",24.0,61.0,101.9,On
"05/15/2022, 13:56:52",24.0,62.0,102.0,On
"05/15/2022, 13:56:56",24.0,62.0,101.9,On
"05/15/2022, 13:57:00",24.0,61.0,101.9,On
"05/15/2022, 13:57:04",24.0,62.0,102.0,On
"05/15/2022, 13:57:08",24.0,62.0,101.9,On
"05/15/2022, 13:57:12",24.0,62.0,101.9,On
"05/15/2022, 13:57:16",24.0,62.0,102.0,On
"05/15/2022, 13:57:20",24.0,62.0,102.0,On
"05/15/2022, 13:57:24",24.0,62.0,102.0,On
"05/15/2022, 13:57:28",24.0,62.0,101.9,On
"05/15/2022, 13:57:32",24.0,62.0,101.9,On
"05/15/2022, 13:57:36",24.0,62.0,102.0,On
"05/15/2022, 13:57:40",24.0,62.0,101.9,On
"05/15/2022, 13:57:44",24.0,62.0,102.0,On
"05/15/2022, 13:57:48",24.0,62.0,102.0,On
"05/15/2022, 13:57:52",24.0,62.0,102.0,On
"05/15/2022, 13:57:56",24.0,62.0,102.0,On
"05/15/2022, 13:58:00",24.0,62.0,101.9,On
"05/15/2022, 13:58:04",24.0,62.0,101.9,On
"05/15/2022, 13:58:08",24.0,62.0,102.0,On
"05/15/2022, 13:58:12",24.0,62.0,101.9,On
"05/15/2022, 13:58:16",24.0,62.0,101.9,On
"05/15/2022, 13:58:20",24.0,62.0,101.9,On
"05/15/2022, 13:58:24",24.0,62.0,101.9,On
"05/15/2022, 13:58:28",24.0,62.0,101.9,On
"05/15/2022, 13:58:32",E,r,101.9,On
"05/15/2022, 13:58:36",24.0,62.0,102.0,On
"05/15/2022, 13:58:40",24.0,62.0,102.0,On
"05/15/2022, 13:58:44",24.0,62.0,102.0,On
"05/15/2022, 13:58:48",24.0,62.0,102.0,On
"05/15/2022, 13:58:52",24.0,62.0,101.9,On
"05/15/2022, 13:58:56",24.0,62.0,102.0,On
"05/15/2022, 13:59:00",24.0,62.0,101.9,On
"05/15/2022, 13:59:04",24.0,62.0,102.0,On
"05/15/2022, 13:59:08",24.0,63.0,102.0,On
"05/15/2022, 13:59:12",24.0,63.0,101.9,On
"05/15/2022, 13:59:16",E,r,102.0,On
"05/15/2022, 13:59:20",24.0,62.0,102.0,On
"05/15/2022, 13:59:24",24.0,63.0,102.0,On
"05/15/2022, 13:59:28",24.0,62.0,102.0,On
"05/15/2022, 13:59:32",E,r,102.0,On
"05/15/2022, 13:59:36",24.0,62.0,101.9,On
"05/15/2022, 13:59:40",24.0,62.0,101.9,On
"05/15/2022, 13:59:44",E,r,101.9,On
"05/15/2022, 13:59:48",24.0,62.0,102.0,On
"05/15/2022, 13:59:52",24.0,63.0,102.0,On
"05/15/2022, 13:59:56",24.0,63.0,102.0,On
"05/15/2022, 14:00:00",24.0,63.0,102.0,On
"05/15/2022, 14:00:04",24.0,63.0,102.0,On
"05/15/2022, 14:00:08",24.0,63.0,102.0,On
"05/15/2022, 14:00:12",24.0,63.0,101.9,On
"05/15/2022, 14:00:16",24.0,63.0,102.0,On
"05/15/2022, 14:00:20",24.0,63.0,102.0,On
"05/15/2022, 14:00:24",24.0,63.0,101.9,On
"05/15/2022, 14:00:28",24.0,63.0,102.0,On
"05/15/2022, 14:00:32",24.0,63.0,101.9,On
"05/15/2022, 14:00:36",24.0,63.0,102.0,On
"05/15/2022, 14:00:40",24.0,63.0,102.0,On
"05/15/2022, 14:00:44",24.0,63.0,101.9,On
"05/15/2022, 14:00:48",24.0,63.0,102.0,On
"05/15/2022, 14:00:52",24.0,63.0,102.0,On
"05/15/2022, 14:00:56",E,r,102.0,On
"05/15/2022, 14:01:00",24.0,63.0,101.9,On
"05/15/2022, 14:01:04",24.0,63.0,102.0,On
"05/15/2022, 14:01:08",24.0,63.0,102.0,On
"05/15/2022, 14:01:12",24.0,63.0,102.0,On
"05/15/2022, 14:01:16",24.0,63.0,102.0,On
"05/15/2022, 14:01:20",24.0,63.0,102.0,On
"05/15/2022, 14:01:24",24.0,63.0,102.0,On
"05/15/2022, 14:01:28",24.0,63.0,102.0,On
"05/15/2022, 14:01:32",24.0,63.0,102.0,On
"05/15/2022, 14:01:36",24.0,63.0,102.0,On
"05/15/2022, 14:01:40",24.0,63.0,102.0,On
"05/15/2022, 14:01:44",24.0,63.0,102.0,On
"05/15/2022, 14:01:48",24.0,63.0,102.0,On
"05/15/2022, 14:01:52",24.0,63.0,102.0,On
"05/15/2022, 14:01:56",24.0,63.0,102.0,On
"05/15/2022, 14:02:00",24.0,63.0,102.0,On
"05/15/2022, 14:02:04",24.0,63.0,102.0,On
"05/15/2022, 14:02:08",24.0,63.0,101.9,On
"05/15/2022, 14:02:12",24.0,64.0,102.0,On
"05/15/2022, 14:02:16",24.0,64.0,101.9,On
"05/15/2022, 14:02:20",24.0,64.0,102.0,On
"05/15/2022, 14:02:24",24.0,64.0,102.0,On
"05/15/2022, 14:02:28",24.0,63.0,101.9,On
"05/15/2022, 14:02:32",24.0,63.0,101.9,On
"05/15/2022, 14:02:36",24.0,64.0,102.0,On
"05/15/2022, 14:02:40",24.0,64.0,101.9,On
"05/15/2022, 14:02:44",24.0,64.0,102.0,On
"05/15/2022, 14:02:48",24.0,64.0,102.0,On
"05/15/2022, 14:02:52",24.0,64.0,102.0,On
"05/15/2022, 14:02:56",24.0,64.0,101.9,On
"05/15/2022, 14:03:00",24.0,64.0,101.9,On
"05/15/2022, 14:03:04",24.0,64.0,102.0,On
"05/15/2022, 14:03:08",24.0,64.0,101.9,On
"05/15/2022, 14:03:12",24.0,64.0,102.0,On
"05/15/2022, 14:03:16",24.0,64.0,102.0,On
"05/15/2022, 14:03:20",24.0,64.0,102.0,On
"05/15/2022, 14:03:24",24.0,64.0,102.0,On
"05/15/2022, 14:03:28",24.0,64.0,102.0,On
"05/15/2022, 14:03:32",24.0,64.0,102.0,On
"05/15/2022, 14:03:36",24.0,64.0,102.0,On
"05/15/2022, 14:03:40",24.0,64.0,102.0,On
"05/15/2022, 14:03:44",24.0,64.0,102.0,On
"05/15/2022, 14:03:48",24.0,64.0,102.0,On
"05/15/2022, 14:03:52",24.0,64.0,102.0,On
"05/15/2022, 14:03:56",24.0,64.0,102.0,On
"05/15/2022, 14:04:00",24.0,64.0,102.0,On
"05/15/2022, 14:04:04",24.0,64.0,102.0,On
"05/15/2022, 14:04:08",24.0,64.0,102.0,On
"05/15/2022, 14:04:12",24.0,64.0,102.0,On
"05/15/2022, 14:04:16",24.0,64.0,101.9,On
"05/15/2022, 14:04:20",24.0,64.0,102.0,On
"05/15/2022, 14:04:24",24.0,64.0,102.0,On
"05/15/2022, 14:04:28",24.0,64.0,102.0,On
"05/15/2022, 14:04:32",24.0,64.0,102.0,On
"05/15/2022, 14:04:36",E,r,102.0,On
"05/15/2022, 14:04:40",24.0,64.0,102.0,On
"05/15/2022, 14:04:44",24.0,64.0,102.0,On
"05/15/2022, 14:04:48",24.0,64.0,102.0,On
"05/15/2022, 14:04:52",24.0,64.0,102.0,On
"05/15/2022, 14:04:56",24.0,64.0,102.0,On
"05/15/2022, 14:05:00",24.0,64.0,102.0,On
"05/15/2022, 14:05:04",24.0,64.0,102.0,On
"05/15/2022, 14:05:08",24.0,64.0,102.0,On
"05/15/2022, 14:05:12",24.0,64.0,102.0,On
"05/15/2022, 14:05:16",24.0,64.0,102.0,On
"05/15/2022, 14:05:20",24.0,64.0,102.0,On
"05/15/2022, 14:05:24",24.0,65.0,102.0,On
"05/15/2022, 14:05:28",24.0,64.0,102.0,On
"05/15/2022, 14:05:32",24.0,65.0,102.0,On
"05/15/2022, 14:05:36",24.0,65.0,102.0,On
"05/15/2022, 14:05:40",24.0,65.0,102.0,On
"05/15/2022, 14:05:44",24.0,65.0,102.0,On
"05/15/2022, 14:05:48",24.0,65.0,102.0,On
"05/15/2022, 14:05:52",24.0,65.0,101.9,On
"05/15/2022, 14:05:56",24.0,65.0,101.9,On
"05/15/2022, 14:06:00",24.0,65.0,102.0,On
"05/15/2022, 14:06:04",24.0,65.0,102.0,On
"05/15/2022, 14:06:08",24.0,65.0,102.0,On
"05/15/2022, 14:06:12",24.0,65.0,101.9,On
"05/15/2022, 14:06:16",24.0,65.0,102.0,On
"05/15/2022, 14:06:20",24.0,65.0,102.0,On
"05/15/2022, 14:06:24",24.0,65.0,101.9,On
"05/15/2022, 14:06:28",24.0,65.0,102.0,On
"05/15/2022, 14:06:32",24.0,65.0,102.0,On
"05/15/2022, 14:06:36",24.0,65.0,102.0,On
"05/15/2022, 14:06:40",24.0,65.0,102.0,On
"05/15/2022, 14:06:44",24.0,65.0,102.0,On
"05/15/2022, 14:06:48",24.0,65.0,102.0,On
"05/15/2022, 14:06:52",24.0,65.0,102.0,On
"05/15/2022, 14:06:56",24.0,65.0,102.0,On
"05/15/2022, 14:07:00",24.0,65.0,102.0,On
"05/15/2022, 14:07:04",24.0,65.0,102.0,On
